id,kind,text,verification_tier,verification_method,status,static_syntax,file,line_start,line_end,section,source_type
com-5bec4c77f5,command,vastai reports,local-safe,Verify command availability/help and static syntax locally; use placeholders and do not supply production credentials.,inventoried-not-executed,,host/host-teams.mdx,145,145,Vast CLI For Host Teams,authored
com-5bec4c77f5,command,vastai reports,local-safe,Verify command availability/help and static syntax locally; use placeholders and do not supply production credentials.,inventoried-not-executed,,host/workload-policy.mdx,97,97,Related Pages,authored
com-c92d595bcc,command,vastai show machine,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,145,145,Vast CLI For Host Teams,authored
com-fae9e6d825,command,vastai show machines,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,145,145,Vast CLI For Host Teams,authored
com-fae9e6d825,command,vastai show machines,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,snippets/host/cli/show-machines.mdx,20,20,Examples,generated-cli-sdk
com-e257182447,command,vastai cancel maint,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
com-2a33ef71c6,command,vastai list machines,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
com-4a77a9892e,command,vastai schedule maint,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
com-8558d4cd62,command,vastai set min-bid,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
com-d9213a3c67,command,vastai unlist machine,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,146,146,Vast CLI For Host Teams,authored
com-4a4e012fd3,command,vastai cleanup machine,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,147,147,Vast CLI For Host Teams,authored
com-a22f77d185,command,vastai defrag machines,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,147,147,Vast CLI For Host Teams,authored
com-f5e11275af,command,vastai remove defjob,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,147,147,Vast CLI For Host Teams,authored
com-1d14f32817,command,vastai self-test machine,paid-live,"Use an approved test machine/account and budget; record CLI SHA, image digest, machine, instance, cost, and result.",inventoried-not-executed,,host/host-teams.mdx,147,147,Vast CLI For Host Teams,authored
com-b939ff5e67,command,vastai set defjob,destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,inventoried-not-executed,,host/host-teams.mdx,147,147,Vast CLI For Host Teams,authored
com-b3eaf8d8bb,command,vastai metrics gpu,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,148,148,Vast CLI For Host Teams,authored
com-b08aed66f0,command,vastai metrics gpu-locations,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,148,148,Vast CLI For Host Teams,authored
com-da46939153,command,vastai metrics gpu-trends,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,148,148,Vast CLI For Host Teams,authored
com-a779ffb6f3,command,vastai show earnings,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,148,148,Vast CLI For Host Teams,authored
com-5ee0a63bd9,command,vastai show audit-logs,account-read-only,Verify against current CLI help and a non-production authenticated account; confirm flags and output shape without mutation.,inventoried-not-executed,,host/host-teams.mdx,149,149,Vast CLI For Host Teams,authored
com-4b947134f6,command,vastai set api-key <API_KEY>,credential-bearing,Verify only with redacted placeholders and an approved test credential; confirm no secret appears in logs or history.,static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/how-to-self-test.mdx,29,29,Before You Run It,authored
com-78458123e4,command,sudo tail -f /var/lib/vastai_kaalia/self_test.log,privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/how-to-self-test.mdx,115,115,Fresh Install Self-Test,authored
com-78458123e4,command,sudo tail -f /var/lib/vastai_kaalia/self_test.log,privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/installing-host-software.mdx,142,142,After Install,authored
com-d2c5470675,command,"mkdir -p ~/vast-install
cd ~/vast-install
wget https://console.vast.ai/install -O install
read -rsp ""Paste fresh Vast host setup key: "" VAST_HOST_KEY
echo
sudo python3 ./install ""$VAST_HOST_KEY"" \
  --no-driver \
  --docker-partition /dev/mapper/vg1-lv--1 \
  --ports 40000 40799
unset VAST_HOST_KEY",credential-bearing,Verify only with redacted placeholders and an approved test credential; confirm no secret appears in logs or history.,static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/installing-host-software.mdx,73,82,Headless Fallback,authored
com-2a23e0232e,command,"systemctl is-active vastai.service vast_metrics.service docker nvidia-persistenced.service
findmnt /var/lib/docker -no SOURCE,FSTYPE,OPTIONS
sudo xfs_quota -x -c ""state"" /var/lib/docker
sudo cat /var/lib/vastai_kaalia/host_port_range",privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/installing-host-software.mdx,126,129,After Install,authored
com-db95034439,command,tcpdump,environment-dependent,Verify on the matching Linux/GPU/network environment and capture representative output or an error fixture.,inventoried-not-executed,,host/machine-errors.mdx,87,87,TCP Works But UDP Fails,authored
com-5f2dd22e09,command,"nvidia-smi -L
sudo docker run --rm --gpus all nvidia/cuda:12.2.0-base-ubuntu22.04 nvidia-smi -L
sudo journalctl -k -b --no-pager | grep -Ei 'NVRM|Xid|AER|PCIe|fallen'",destructive-or-mutating,Verify in a disposable/non-production environment with peer review and recorded before/after state.,static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,99,101,NVIDIA Container Runtime,authored
com-1c801ac26f,command,"type docker
docker --version
docker create --help | grep -- --runtime
docker info | grep -i runtime",environment-dependent,Verify on the matching Linux/GPU/network environment and capture representative output or an error fixture.,static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,130,133,Docker Runtime Configuration,authored
com-96afc5e240,command,"systemctl is-active docker
sudo journalctl -u docker -n 100 --no-pager
sudo docker ps",privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,146,148,Docker Daemon Unavailable,authored
com-7500ddad88,command,"sudo journalctl -k -b --no-pager | grep -Ei 'AER|PCIe|NVRM|Xid|fallen'
sudo dmesg -T | grep -Ei 'AER|PCIe|NVRM|Xid|fallen'",privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,161,162,GPU PCIe Issue,authored
com-0bf87a86d8,command,"lspci | grep -i nvidia
nvidia-smi -L
sudo journalctl -k -b --no-pager | grep -Ei 'NVRM|Xid|fallen|AER|PCIe'",privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,182,184,GPU Missing Or Unhealthy,authored
com-456080e046,command,"nvidia-smi -q -d ECC
nvidia-smi -q | grep -iE 'Xid|Remapped|Pending'
sudo journalctl -k -b --no-pager | grep -i xid",privileged-host,"Verify on a disposable supported Ubuntu host; record OS version, command output, and expected postcondition.",static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,197,199,ECC And GPU Memory Errors,authored
com-ad7d6b4e74,command,"systemctl status nvidia-fabricmanager
journalctl -u nvidia-fabricmanager --since ""-24h""
nvidia-smi -q | grep -i -A 2 Fabric
nvidia-smi topo -m",environment-dependent,Verify on the matching Linux/GPU/network environment and capture representative output or an error fixture.,static-syntax-passed-not-executed,pass: Parsed with bash -n after replacing angle-bracket placeholders; no command was executed.,host/machine-errors.mdx,221,224,NCCL Failed,authored
